event_type,host_event_ns,link_id,task_id,ifname,thread_name,can_id,seq,nominal_period_ns,planned_release_ns,wakeup_ns,send_call_ns,send_ret,cpu_id,sched_policy,sched_priority
TX,19319423597343,3,0,can11,tx_can11,256,17939,1000000,19319423529151,19319423597139,19319423597343,16,0,0,0
TX,19319423630565,3,1,can11,tx_can11,257,8971,2000000,19319423529151,19319423597139,19319423630565,16,0,0,0
TX,19319423919416,0,0,can00,tx_can00,256,17937,1000000,19319423839843,19319423919156,19319423919416,16,0,0,0
TX,19319423964175,2,0,can01,tx_can01,256,17928,1000000,19319423896635,19319423963823,19319423964175,16,3,0,0
TX,19319423985397,0,1,can00,tx_can00,257,8971,2000000,19319423839843,19319423919156,19319423985397,16,0,0,0
TX,19319424508913,1,0,can10,tx_can10,256,17939,1000000,19319424441637,19319424508413,19319424508913,16,3,0,0
TX,19319424535839,1,1,can10,tx_can10,257,8972,2000000,19319424441637,19319424508413,19319424535839,16,3,0,0
TX,19319424614042,3,0,can11,tx_can11,256,17940,1000000,19319424529151,19319424613283,19319424614042,16,3,0,0
TX,19319424923893,0,0,can00,tx_can00,256,17938,1000000,19319424839843,19319424923634,19319424923893,16,0,0,0
TX,19319424985152,2,0,can01,tx_can01,256,17929,1000000,19319424896635,19319424984337,19319424985152,16,3,0,0
TX,19319425044152,2,1,can01,tx_can01,257,8972,2000000,19319424896635,19319424984337,19319425044152,16,3,0,0
TX,19319425525205,1,0,can10,tx_can10,256,17940,1000000,19319425441637,19319425524372,19319425525205,16,3,0,0
TX,19319425598279,3,0,can11,tx_can11,256,17941,1000000,19319425529151,19319425598186,19319425598279,16,3,0,0
TX,19319425660427,3,1,can11,tx_can11,257,8972,2000000,19319425529151,19319425598186,19319425660427,16,3,0,0
TX,19319425916777,0,0,can00,tx_can00,256,17939,1000000,19319425839843,19319425916370,19319425916777,16,0,0,0
TX,19319425964925,2,0,can01,tx_can01,256,17930,1000000,19319425896635,19319425964592,19319425964925,16,3,0,0
TX,19319425981518,0,1,can00,tx_can00,257,8972,2000000,19319425839843,19319425916370,19319425981518,16,0,0,0
TX,19319426532719,1,0,can10,tx_can10,256,17941,1000000,19319426441637,19319426532145,19319426532719,16,3,0,0
TX,19319426593219,1,1,can10,tx_can10,257,8973,2000000,19319426441637,19319426532145,19319426593219,16,3,0,0
TX,19319426626052,3,0,can11,tx_can11,256,17942,1000000,19319426529151,19319426625145,19319426626052,16,3,0,0
TX,19319426996754,0,0,can00,tx_can00,256,17940,1000000,19319426839843,19319426996254,19319426996754,16,0,0,0
TX,19319427004365,2,0,can01,tx_can01,256,17931,1000000,19319426896635,19319427003661,19319427004365,16,3,0,0
TX,19319427135272,2,1,can01,tx_can01,257,8973,2000000,19319426896635,19319427003661,19319427135272,16,3,0,0
TX,19319427517048,1,0,can10,tx_can10,256,17942,1000000,19319427441637,19319427516789,19319427517048,16,3,0,0
TX,19319427595251,3,0,can11,tx_can11,256,17943,1000000,19319427529151,19319427595048,19319427595251,16,3,0,0
TX,19319427655918,3,1,can11,tx_can11,257,8973,2000000,19319427529151,19319427595048,19319427655918,16,3,0,0
TX,19319427917935,0,0,can00,tx_can00,256,17941,1000000,19319427839843,19319427917843,19319427917935,16,0,0,0
TX,19319428030713,0,1,can00,tx_can00,257,8973,2000000,19319427839843,19319427917843,19319428030713,16,0,0,0
TX,19319428082212,2,0,can01,tx_can01,256,17932,1000000,19319427896635,19319428080916,19319428082212,16,3,0,0
TX,19319428511692,1,0,can10,tx_can10,256,17943,1000000,19319428441637,19319428511192,19319428511692,16,3,0,0
TX,19319428545377,1,1,can10,tx_can10,257,8974,2000000,19319428441637,19319428511192,19319428545377,16,3,0,0
TX,19319428597321,3,0,can11,tx_can11,256,17944,1000000,19319428529151,19319428597229,19319428597321,16,3,0,0
TX,19319428923783,0,0,can00,tx_can00,256,17942,1000000,19319428839843,19319428923597,19319428923783,16,0,0,0
TX,19319428964505,2,0,can01,tx_can01,256,17933,1000000,19319428896635,19319428963505,19319428964505,16,3,0,0
TX,19319429026301,2,1,can01,tx_can01,257,8974,2000000,19319428896635,19319428963505,19319429026301,16,3,0,0
TX,19319429528984,1,0,can10,tx_can10,256,17944,1000000,19319429441637,19319429527965,19319429528984,16,3,0,0
TX,19319429615113,3,0,can11,tx_can11,256,17945,1000000,19319429529151,19319429614557,19319429615113,16,3,0,0
TX,19319429675928,3,1,can11,tx_can11,257,8974,2000000,19319429529151,19319429614557,19319429675928,16,3,0,0
TX,19319429930149,0,0,can00,tx_can00,256,17943,1000000,19319429839843,19319429929834,19319429930149,16,0,0,0
TX,19319429988908,0,1,can00,tx_can00,257,8974,2000000,19319429839843,19319429929834,19319429988908,16,0,0,0
TX,19319430038852,0,2,can00,tx_can00,258,1795,10000000,19319429839843,19319429929834,19319430038852,16,0,0,0
TX,19319430045481,2,0,can01,tx_can01,256,17934,1000000,19319429896635,19319430045204,19319430045481,16,3,0,0
TX,19319430509424,1,0,can10,tx_can10,256,17945,1000000,19319430441637,19319430509183,19319430509424,16,3,0,0
TX,19319430533350,1,1,can10,tx_can10,257,8975,2000000,19319430441637,19319430509183,19319430533350,16,3,0,0
TX,19319430549109,1,2,can10,tx_can10,258,1795,10000000,19319430441637,19319430509183,19319430549109,16,3,0,0
TX,19319430595979,3,0,can11,tx_can11,256,17946,1000000,19319430529151,19319430595516,19319430595979,16,3,0,0
TX,19319430961644,2,0,can01,tx_can01,256,17935,1000000,19319430896635,19319430961311,19319430961644,16,3,0,0
TX,19319431016903,2,1,can01,tx_can01,257,8975,2000000,19319430896635,19319430961311,19319431016903,16,3,0,0
TX,19319431097792,2,2,can01,tx_can01,258,1795,10000000,19319430896635,19319430961311,19319431097792,16,3,0,0
TX,19319431518734,1,0,can10,tx_can10,256,17946,1000000,19319431441637,19319431518456,19319431518734,16,3,0,0
TX,19319431510623,0,0,can00,tx_can00,256,17944,1000000,19319430839843,19319431509957,19319431510623,16,0,0,0
TX,19319431596012,3,0,can11,tx_can11,256,17947,1000000,19319431529151,19319431595493,19319431596012,16,3,0,0
TX,19319431658197,3,1,can11,tx_can11,257,8975,2000000,19319431529151,19319431595493,19319431658197,16,3,0,0
TX,19319431709252,3,2,can11,tx_can11,258,1795,10000000,19319431529151,19319431595493,19319431709252,16,3,0,0
TX,19319431988066,0,0,can00,tx_can00,256,17945,1000000,19319431839843,19319431987695,19319431988066,16,0,0,0
TX,19319432104861,0,1,can00,tx_can00,257,8975,2000000,19319431839843,19319431987695,19319432104861,16,0,0,0
TX,19319432215342,2,0,can01,tx_can01,256,17936,1000000,19319431896635,19319432215065,19319432215342,16,3,0,0
TX,19319432532174,1,0,can10,tx_can10,256,17947,1000000,19319432441637,19319432531934,19319432532174,16,3,0,0
TX,19319432557026,1,1,can10,tx_can10,257,8976,2000000,19319432441637,19319432531934,19319432557026,16,3,0,0
TX,19319432594433,3,0,can11,tx_can11,256,17948,1000000,19319432529151,19319432594026,19319432594433,16,3,0,0
TX,19319432975413,2,0,can01,tx_can01,256,17937,1000000,19319432896635,19319432974672,19319432975413,16,3,0,0
TX,19319432994746,0,0,can00,tx_can00,256,17946,1000000,19319432839843,19319432994524,19319432994746,16,0,0,0
TX,19319433050690,2,1,can01,tx_can01,257,8976,2000000,19319432896635,19319432974672,19319433050690,16,3,0,0
TX,19319433514300,1,0,can10,tx_can10,256,17948,1000000,19319433441637,19319433513966,19319433514300,16,3,0,0
TX,19319433602577,3,0,can11,tx_can11,256,17949,1000000,19319433529151,19319433602133,19319433602577,16,3,0,0
TX,19319433689410,3,1,can11,tx_can11,257,8976,2000000,19319433529151,19319433602133,19319433689410,16,3,0,0
TX,19319433916335,0,0,can00,tx_can00,256,17947,1000000,19319433839843,19319433916039,19319433916335,16,0,0,0
TX,19319433976057,0,1,can00,tx_can00,257,8976,2000000,19319433839843,19319433916039,19319433976057,16,0,0,0
TX,19319434031316,2,0,can01,tx_can01,256,17938,1000000,19319433896635,19319434031001,19319434031316,16,3,0,0
TX,19319434526703,1,0,can10,tx_can10,256,17949,1000000,19319434441637,19319434525647,19319434526703,16,3,0,0
TX,19319434572128,1,1,can10,tx_can10,257,8977,2000000,19319434441637,19319434525647,19319434572128,16,3,0,0
TX,19319434610017,3,0,can11,tx_can11,256,17950,1000000,19319434529151,19319434609943,19319434610017,16,3,0,0
TX,19319434972997,2,0,can01,tx_can01,256,17939,1000000,19319434896635,19319434972275,19319434972997,16,3,0,0
TX,19319434986071,0,0,can00,tx_can00,256,17948,1000000,19319434839843,19319434985941,19319434986071,16,0,0,0
TX,19319435035534,2,1,can01,tx_can01,257,8977,2000000,19319434896635,19319434972275,19319435035534,16,3,0,0
TX,19319435516569,1,0,can10,tx_can10,256,17950,1000000,19319435441637,19319435516217,19319435516569,16,3,0,0
TX,19319435595216,3,0,can11,tx_can11,256,17951,1000000,19319435529151,19319435595013,19319435595216,16,3,0,0
TX,19319435661975,3,1,can11,tx_can11,257,8977,2000000,19319435529151,19319435595013,19319435661975,16,3,0,0
TX,19319435909567,0,0,can00,tx_can00,256,17949,1000000,19319435839843,19319435909252,19319435909567,16,0,0,0
TX,19319435967067,0,1,can00,tx_can00,257,8977,2000000,19319435839843,19319435909252,19319435967067,16,0,0,0
TX,19319436027826,2,0,can01,tx_can01,256,17940,1000000,19319435896635,19319436027344,19319436027826,16,3,0,0
TX,19319436525805,1,0,can10,tx_can10,256,17951,1000000,19319436441637,19319436525527,19319436525805,16,3,0,0
TX,19319436565286,1,1,can10,tx_can10,257,8978,2000000,19319436441637,19319436525527,19319436565286,16,3,0,0
TX,19319436601656,3,0,can11,tx_can11,256,17952,1000000,19319436529151,19319436601582,19319436601656,16,3,0,0
TX,19319436967081,2,0,can01,tx_can01,256,17941,1000000,19319436896635,19319436966525,19319436967081,16,3,0,0
TX,19319436977451,0,0,can00,tx_can00,256,17950,1000000,19319436839843,19319436977229,19319436977451,16,0,0,0
TX,19319437027340,2,1,can01,tx_can01,257,8978,2000000,19319436896635,19319436966525,19319437027340,16,3,0,0
TX,19319437521467,1,0,can10,tx_can10,256,17952,1000000,19319437441637,19319437520930,19319437521467,16,3,0,0
TX,19319437596782,3,0,can11,tx_can11,256,17953,1000000,19319437529151,19319437596596,19319437596782,16,3,0,0
TX,19319437662244,3,1,can11,tx_can11,257,8978,2000000,19319437529151,19319437596596,19319437662244,16,3,0,0
TX,19319437913465,0,0,can00,tx_can00,256,17951,1000000,19319437839843,19319437912688,19319437913465,16,0,0,0
TX,19319437978632,0,1,can00,tx_can00,257,8978,2000000,19319437839843,19319437912688,19319437978632,16,0,0,0
TX,19319438015409,2,0,can01,tx_can01,256,17942,1000000,19319437896635,19319438015317,19319438015409,16,3,0,0
TX,19319438512333,1,0,can10,tx_can10,256,17953,1000000,19319438441637,19319438511981,19319438512333,16,3,0,0
TX,19319438559370,1,1,can10,tx_can10,257,8979,2000000,19319438441637,19319438511981,19319438559370,16,3,0,0
TX,19319438603796,3,0,can11,tx_can11,256,17954,1000000,19319438529151,19319438603037,19319438603796,16,3,0,0
TX,19319438964646,2,0,can01,tx_can01,256,17943,1000000,19319438896635,19319438964202,19319438964646,16,3,0,0
TX,19319438980202,0,0,can00,tx_can00,256,17952,1000000,19319438839843,19319438979664,19319438980202,16,0,0,0
TX,19319439028535,2,1,can01,tx_can01,257,8979,2000000,19319438896635,19319438964202,19319439028535,16,3,0,0
TX,19319439518810,1,0,can10,tx_can10,256,17954,1000000,19319439441637,19319439518551,19319439518810,16,3,0,0
TX,19319439595384,3,0,can11,tx_can11,256,17955,1000000,19319439529151,19319439595180,19319439595384,16,3,0,0
TX,19319439662495,3,1,can11,tx_can11,257,8979,2000000,19319439529151,19319439595180,19319439662495,16,3,0,0
TX,19319439915938,0,0,can00,tx_can00,256,17953,1000000,19319439839843,19319439915457,19319439915938,16,0,0,0
TX,19319439978568,0,1,can00,tx_can00,257,8979,2000000,19319439839843,19319439915457,19319439978568,16,0,0,0
TX,19319440055993,0,2,can00,tx_can00,258,1796,10000000,19319439839843,19319439915457,19319440055993,16,0,0,0
TX,19319440043734,2,0,can01,tx_can01,256,17944,1000000,19319439896635,19319440043530,19319440043734,16,3,0,0
TX,19319440117437,0,3,can00,tx_can00,259,898,20000000,19319439839843,19319439915457,19319440117437,16,0,0,0
TX,19319440509417,1,0,can10,tx_can10,256,17955,1000000,19319440441637,19319440508824,19319440509417,16,3,0,0
TX,19319440533528,1,1,can10,tx_can10,257,8980,2000000,19319440441637,19319440508824,19319440533528,16,3,0,0
TX,19319440548898,1,2,can10,tx_can10,258,1796,10000000,19319440441637,19319440508824,19319440548898,16,3,0,0
TX,19319440601009,3,0,can11,tx_can11,256,17956,1000000,19319440529151,19319440600806,19319440601009,16,3,0,0
TX,19319440563880,1,3,can10,tx_can10,259,898,20000000,19319440441637,19319440508824,19319440563880,16,3,0,0
TX,19319440934971,0,0,can00,tx_can00,256,17954,1000000,19319440839843,19319440934897,19319440934971,16,0,0,0
TX,19319440964100,2,0,can01,tx_can01,256,17945,1000000,19319440896635,19319440963841,19319440964100,16,3,0,0
TX,19319441020748,2,1,can01,tx_can01,257,8980,2000000,19319440896635,19319440963841,19319441020748,16,3,0,0
TX,19319441071229,2,2,can01,tx_can01,258,1796,10000000,19319440896635,19319440963841,19319441071229,16,3,0,0
TX,19319441530727,1,0,can10,tx_can10,256,17956,1000000,19319441441637,19319441530487,19319441530727,16,3,0,0
TX,19319441611005,3,0,can11,tx_can11,256,17957,1000000,19319441529151,19319441610560,19319441611005,16,3,0,0
TX,19319441666930,3,1,can11,tx_can11,257,8980,2000000,19319441529151,19319441610560,19319441666930,16,3,0,0
TX,19319441719190,3,2,can11,tx_can11,258,1796,10000000,19319441529151,19319441610560,19319441719190,16,3,0,0
TX,19319441760800,3,3,can11,tx_can11,259,898,20000000,19319441529151,19319441610560,19319441760800,16,3,0,0
TX,19319441906689,0,0,can00,tx_can00,256,17955,1000000,19319441839843,19319441906578,19319441906689,16,0,0,0
TX,19319441961837,0,1,can00,tx_can00,257,8980,2000000,19319441839843,19319441906578,19319441961837,16,0,0,0
TX,19319441120359,2,3,can01,tx_can01,259,898,20000000,19319440896635,19319440963841,19319441120359,16,3,0,0
TX,19319442367613,2,0,can01,tx_can01,256,17946,1000000,19319441896635,19319442367557,19319442367613,16,3,0,0
TX,19319442513816,1,0,can10,tx_can10,256,17957,1000000,19319442441637,19319442513686,19319442513816,16,3,0,0
TX,19319442670352,1,1,can10,tx_can10,257,8981,2000000,19319442441637,19319442513686,19319442670352,16,3,0,0
TX,19319442703352,3,0,can11,tx_can11,256,17958,1000000,19319442529151,19319442702870,19319442703352,16,3,0,0
TX,19319442986573,2,0,can01,tx_can01,256,17947,1000000,19319442896635,19319442986480,19319442986573,16,3,0,0
TX,19319443031962,0,0,can00,tx_can00,256,17956,1000000,19319442839843,19319443031684,19319443031962,16,0,0,0
TX,19319443045536,2,1,can01,tx_can01,257,8981,2000000,19319442896635,19319442986480,19319443045536,16,3,0,0
TX,19319443524626,1,0,can10,tx_can10,256,17958,1000000,19319443441637,19319443522996,19319443524626,16,3,0,0
TX,19319443602459,3,0,can11,tx_can11,256,17959,1000000,19319443529151,19319443600774,19319443602459,16,3,0,0
TX,19319443668533,3,1,can11,tx_can11,257,8981,2000000,19319443529151,19319443600774,19319443668533,16,3,0,0
TX,19319444032290,2,0,can01,tx_can01,256,17948,1000000,19319443896635,19319444031735,19319444032290,16,3,0,0
TX,19319444079790,0,0,can00,tx_can00,256,17957,1000000,19319443839843,19319444079531,19319444079790,16,0,0,0
TX,19319444138771,0,1,can00,tx_can00,257,8981,2000000,19319443839843,19319444079531,19319444138771,16,0,0,0
TX,19319444513103,1,0,can10,tx_can10,256,17959,1000000,19319444441637,19319444512696,19319444513103,16,3,0,0
TX,19319444546603,1,1,can10,tx_can10,257,8982,2000000,19319444441637,19319444512696,19319444546603,16,3,0,0
TX,19319444596510,3,0,can11,tx_can11,256,17960,1000000,19319444529151,19319444596418,19319444596510,16,3,0,0
TX,19319444952101,0,0,can00,tx_can00,256,17958,1000000,19319444839843,19319444951453,19319444952101,16,0,0,0
TX,19319444965046,2,0,can01,tx_can01,256,17949,1000000,19319444896635,19319444964953,19319444965046,16,3,0,0
TX,19319445021231,2,1,can01,tx_can01,257,8982,2000000,19319444896635,19319444964953,19319445021231,16,3,0,0
TX,19319445516321,1,0,can10,tx_can10,256,17960,1000000,19319445441637,19319445516025,19319445516321,16,3,0,0
TX,19319445596358,3,0,can11,tx_can11,256,17961,1000000,19319445529151,19319445596117,19319445596358,16,3,0,0
TX,19319445659098,3,1,can11,tx_can11,257,8982,2000000,19319445529151,19319445596117,19319445659098,16,3,0,0
TX,19319446022652,2,0,can01,tx_can01,256,17950,1000000,19319445896635,19319446021689,19319446022652,16,3,0,0
TX,19319446050467,0,0,can00,tx_can00,256,17959,1000000,19319445839843,19319446048967,19319446050467,16,0,0,0
TX,19319446121818,0,1,can00,tx_can00,257,8982,2000000,19319445839843,19319446048967,19319446121818,16,0,0,0
TX,19319446521446,1,0,can10,tx_can10,256,17961,1000000,19319446441637,19319446520224,19319446521446,16,3,0,0
TX,19319446552316,1,1,can10,tx_can10,257,8983,2000000,19319446441637,19319446520224,19319446552316,16,3,0,0
TX,19319446598279,3,0,can11,tx_can11,256,17962,1000000,19319446529151,19319446598038,19319446598279,16,3,0,0
TX,19319446940722,0,0,can00,tx_can00,256,17960,1000000,19319446839843,19319446940481,19319446940722,16,0,0,0
TX,19319446966722,2,0,can01,tx_can01,256,17951,1000000,19319446896635,19319446966500,19319446966722,16,3,0,0
TX,19319447020129,2,1,can01,tx_can01,257,8983,2000000,19319446896635,19319446966500,19319447020129,16,3,0,0
TX,19319447515960,1,0,can10,tx_can10,256,17962,1000000,19319447441637,19319447514812,19319447515960,16,3,0,0
TX,19319447596516,3,0,can11,tx_can11,256,17963,1000000,19319447529151,19319447595682,19319447596516,16,3,0,0
TX,19319447662293,3,1,can11,tx_can11,257,8983,2000000,19319447529151,19319447595682,19319447662293,16,3,0,0
TX,19319448034421,2,0,can01,tx_can01,256,17952,1000000,19319447896635,19319448034014,19319448034421,16,3,0,0
TX,19319448114587,0,0,can00,tx_can00,256,17961,1000000,19319447839843,19319448113236,19319448114587,16,0,0,0
TX,19319448195050,0,1,can00,tx_can00,257,8983,2000000,19319447839843,19319448113236,19319448195050,16,0,0,0
TX,19319448514604,1,0,can10,tx_can10,256,17963,1000000,19319448441637,19319448514030,19319448514604,16,3,0,0
TX,19319448643363,3,0,can11,tx_can11,256,17964,1000000,19319448529151,19319448643196,19319448643363,16,3,0,0
TX,19319448595382,1,1,can10,tx_can10,257,8984,2000000,19319448441637,19319448514030,19319448595382,16,3,0,0
TX,19319448924195,0,0,can00,tx_can00,256,17962,1000000,19319448839843,19319448924102,19319448924195,16,0,0,0
TX,19319448978232,2,0,can01,tx_can01,256,17953,1000000,19319448896635,19319448977880,19319448978232,16,3,0,0
TX,19319449037269,2,1,can01,tx_can01,257,8984,2000000,19319448896635,19319448977880,19319449037269,16,3,0,0
TX,19319449512970,1,0,can10,tx_can10,256,17964,1000000,19319449441637,19319449512563,19319449512970,16,3,0,0
TX,19319449617266,3,0,can11,tx_can11,256,17965,1000000,19319449529151,19319449616914,19319449617266,16,3,0,0
TX,19319449680969,3,1,can11,tx_can11,257,8984,2000000,19319449529151,19319449616914,19319449680969,16,3,0,0
TX,19319449916950,0,0,can00,tx_can00,256,17963,1000000,19319449839843,19319449916709,19319449916950,16,0,0,0
TX,19319449980357,0,1,can00,tx_can00,257,8984,2000000,19319449839843,19319449916709,19319449980357,16,0,0,0
TX,19319450030301,0,2,can00,tx_can00,258,1797,10000000,19319449839843,19319449916709,19319450030301,16,0,0,0
TX,19319450026486,2,0,can01,tx_can01,256,17954,1000000,19319449896635,19319450026375,19319450026486,16,3,0,0
TX,19319450515392,1,0,can10,tx_can10,256,17965,1000000,19319450441637,19319450515040,19319450515392,16,3,0,0
TX,19319450549873,1,1,can10,tx_can10,257,8985,2000000,19319450441637,19319450515040,19319450549873,16,3,0,0
TX,19319450566225,1,2,can10,tx_can10,258,1797,10000000,19319450441637,19319450515040,19319450566225,16,3,0,0
TX,19319450609132,3,0,can11,tx_can11,256,17966,1000000,19319450529151,19319450608243,19319450609132,16,3,0,0
TX,19319450966630,2,0,can01,tx_can01,256,17955,1000000,19319450896635,19319450966223,19319450966630,16,3,0,0
TX,19319451024926,2,1,can01,tx_can01,257,8985,2000000,19319450896635,19319450966223,19319451024926,16,3,0,0
TX,19319451080667,2,2,can01,tx_can01,258,1797,10000000,19319450896635,19319450966223,19319451080667,16,3,0,0
TX,19319451145704,0,0,can00,tx_can00,256,17964,1000000,19319450839843,19319451144870,19319451145704,16,0,0,0
TX,19319451520276,1,0,can10,tx_can10,256,17966,1000000,19319451441637,19319451519665,19319451520276,16,3,0,0
TX,19319451598702,3,0,can11,tx_can11,256,17967,1000000,19319451529151,19319451597257,19319451598702,16,3,0,0
TX,19319451683164,3,1,can11,tx_can11,257,8985,2000000,19319451529151,19319451597257,19319451683164,16,3,0,0
TX,19319451909645,0,0,can00,tx_can00,256,17965,1000000,19319451839843,19319451909441,19319451909645,16,0,0,0
TX,19319451746442,3,2,can11,tx_can11,258,1797,10000000,19319451529151,19319451597257,19319451746442,16,3,0,0
TX,19319451979570,0,1,can00,tx_can00,257,8985,2000000,19319451839843,19319451909441,19319451979570,16,0,0,0
TX,19319452190107,2,0,can01,tx_can01,256,17956,1000000,19319451896635,19319452189588,19319452190107,16,3,0,0
TX,19319452546124,1,0,can10,tx_can10,256,17967,1000000,19319452441637,19319452545790,19319452546124,16,3,0,0
TX,19319452591790,1,1,can10,tx_can10,257,8986,2000000,19319452441637,19319452545790,19319452591790,16,3,0,0
TX,19319452623419,3,0,can11,tx_can11,256,17968,1000000,19319452529151,19319452623345,19319452623419,16,3,0,0
TX,19319452963233,2,0,can01,tx_can01,256,17957,1000000,19319452896635,19319452963159,19319452963233,16,3,0,0
TX,19319452991418,0,0,can00,tx_can00,256,17966,1000000,19319452839843,19319452991047,19319452991418,16,0,0,0
TX,19319453030547,2,1,can01,tx_can01,257,8986,2000000,19319452896635,19319452963159,19319453030547,16,3,0,0
TX,19319453521230,1,0,can10,tx_can10,256,17968,1000000,19319453441637,19319453521045,19319453521230,16,3,0,0
TX,19319453597119,3,0,can11,tx_can11,256,17969,1000000,19319453529151,19319453596934,19319453597119,16,3,0,0
TX,19319453666545,3,1,can11,tx_can11,257,8986,2000000,19319453529151,19319453596934,19319453666545,16,3,0,0
TX,19319453922840,0,0,can00,tx_can00,256,17967,1000000,19319453839843,19319453922636,19319453922840,16,0,0,0
TX,19319453981173,0,1,can00,tx_can00,257,8986,2000000,19319453839843,19319453922636,19319453981173,16,0,0,0
TX,19319454002025,2,0,can01,tx_can01,256,17958,1000000,19319453896635,19319454001654,19319454002025,16,3,0,0
TX,19319454514133,1,0,can10,tx_can10,256,17969,1000000,19319454441637,19319454513707,19319454514133,16,3,0,0
TX,19319454556726,1,1,can10,tx_can10,257,8987,2000000,19319454441637,19319454513707,19319454556726,16,3,0,0
TX,19319454598892,3,0,can11,tx_can11,256,17970,1000000,19319454529151,19319454598411,19319454598892,16,3,0,0
TX,19319454967483,0,0,can00,tx_can00,256,17968,1000000,19319454839843,19319454966909,19319454967483,16,0,0,0
TX,19319455028872,2,0,can01,tx_can01,256,17959,1000000,19319454896635,19319455028187,19319455028872,16,3,0,0
TX,19319455094316,2,1,can01,tx_can01,257,8987,2000000,19319454896635,19319455028187,19319455094316,16,3,0,0
TX,19319455512777,1,0,can10,tx_can10,256,17970,1000000,19319455441637,19319455512499,19319455512777,16,3,0,0
TX,19319455596147,3,0,can11,tx_can11,256,17971,1000000,19319455529151,19319455595629,19319455596147,16,3,0,0
TX,19319455667314,3,1,can11,tx_can11,257,8987,2000000,19319455529151,19319455595629,19319455667314,16,3,0,0
TX,19319455935035,0,0,can00,tx_can00,256,17969,1000000,19319455839843,19319455934812,19319455935035,16,0,0,0
TX,19319455996682,0,1,can00,tx_can00,257,8987,2000000,19319455839843,19319455934812,19319455996682,16,0,0,0
TX,19319456051849,2,0,can01,tx_can01,256,17960,1000000,19319455896635,19319456051127,19319456051849,16,3,0,0
TX,19319456512939,1,0,can10,tx_can10,256,17971,1000000,19319456441637,19319456512254,19319456512939,16,3,0,0
TX,19319456547013,1,1,can10,tx_can10,257,8988,2000000,19319456441637,19319456512254,19319456547013,16,3,0,0
TX,19319456600161,3,0,can11,tx_can11,256,17972,1000000,19319456529151,19319456599976,19319456600161,16,3,0,0
TX,19319456924197,0,0,can00,tx_can00,256,17970,1000000,19319456839843,19319456923827,19319456924197,16,0,0,0
TX,19319456991660,2,0,can01,tx_can01,256,17961,1000000,19319456896635,19319456991252,19319456991660,16,3,0,0
TX,19319457049567,2,1,can01,tx_can01,257,8988,2000000,19319456896635,19319456991252,19319457049567,16,3,0,0
TX,19319457515546,1,0,can10,tx_can10,256,17972,1000000,19319457441637,19319457515046,19319457515546,16,3,0,0
TX,19319457596546,3,0,can11,tx_can11,256,17973,1000000,19319457529151,19319457596435,19319457596546,16,3,0,0
TX,19319457663231,3,1,can11,tx_can11,257,8988,2000000,19319457529151,19319457596435,19319457663231,16,3,0,0
TX,19319457927378,0,0,can00,tx_can00,256,17971,1000000,19319457839843,19319457927026,19319457927378,16,0,0,0
TX,19319457990414,0,1,can00,tx_can00,257,8988,2000000,19319457839843,19319457927026,19319457990414,16,0,0,0
TX,19319458017840,2,0,can01,tx_can01,256,17962,1000000,19319457896635,19319458017488,19319458017840,16,3,0,0
TX,19319458526986,1,0,can10,tx_can10,256,17973,1000000,19319458441637,19319458526079,19319458526986,16,3,0,0
TX,19319458604152,1,1,can10,tx_can10,257,8989,2000000,19319458441637,19319458526079,19319458604152,16,3,0,0
TX,19319458634449,3,0,can11,tx_can11,256,17974,1000000,19319458529151,19319458634189,19319458634449,16,3,0,0
TX,19319458988929,0,0,can00,tx_can00,256,17972,1000000,19319458839843,19319458988669,19319458988929,16,0,0,0
TX,19319458974336,2,0,can01,tx_can01,256,17963,1000000,19319458896635,19319458974077,19319458974336,16,3,0,0
TX,19319459057447,2,1,can01,tx_can01,257,8989,2000000,19319458896635,19319458974077,19319459057447,16,3,0,0
TX,19319459513482,1,0,can10,tx_can10,256,17974,1000000,19319459441637,19319459512537,19319459513482,16,3,0,0
TX,19319459600037,3,0,can11,tx_can11,256,17975,1000000,19319459529151,19319459599685,19319459600037,16,3,0,0
TX,19319459665481,3,1,can11,tx_can11,257,8989,2000000,19319459529151,19319459599685,19319459665481,16,3,0,0
TX,19319459915925,0,0,can00,tx_can00,256,17973,1000000,19319459839843,19319459915536,19319459915925,16,0,0,0
TX,19319459980072,0,1,can00,tx_can00,257,8989,2000000,19319459839843,19319459915536,19319459980072,16,0,0,0
TX,19319460053831,0,2,can00,tx_can00,258,1798,10000000,19319459839843,19319459915536,19319460053831,16,0,0,0
TX,19319460075405,2,0,can01,tx_can01,256,17964,1000000,19319459896635,19319460074887,19319460075405,16,3,0,0
TX,19319460129331,0,3,can00,tx_can00,259,899,20000000,19319459839843,19319459915536,19319460129331,16,0,0,0
TX,19319460511144,1,0,can10,tx_can10,256,17975,1000000,19319460441637,19319460510681,19319460511144,16,3,0,0
TX,19319460537681,1,1,can10,tx_can10,257,8990,2000000,19319460441637,19319460510681,19319460537681,16,3,0,0
TX,19319460553348,1,2,can10,tx_can10,258,1798,10000000,19319460441637,19319460510681,19319460553348,16,3,0,0
TX,19319460567366,1,3,can10,tx_can10,259,899,20000000,19319460441637,19319460510681,19319460567366,16,3,0,0
TX,19319460598847,3,0,can11,tx_can11,256,17976,1000000,19319460529151,19319460598644,19319460598847,16,3,0,0
